,Suburb,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Address Type,YrSold,MonthSold,DaySold,MissingValues
5429,Richmond,1,u,360000.0,S,Biggin,2.6,3121.0,1.0,1.0,1.0,126.0,0.0,Yarra,-37.8181,144.9901,Northern,14949.0,Rd,2016,11,27,True
5430,Richmond,3,h,1270000.0,S,Biggin,2.6,3121.0,3.0,1.0,1.0,92.0,1910.0,Yarra,-37.8219,145.0096,Northern,14949.0,St,2016,11,27,False
5431,Richmond,2,h,827500.0,S,Biggin,2.6,3121.0,2.0,1.0,0.0,72.0,1900.0,Yarra,-37.8251,145.0063,Northern,14949.0,St,2016,5,28,False
5432,Richmond,4,h,1500000.0,PI,Biggin,2.6,3121.0,4.0,2.0,1.0,89.0,0.0,Yarra,-37.8252,145.0013,Northern,14949.0,St,2016,5,28,True
5433,Richmond,2,u,560000.0,SP,Biggin,2.6,3121.0,2.0,2.0,1.0,70.0,2004.0,Yarra,-37.8189,145.0131,Northern,14949.0,St,2016,5,28,False
5434,Richmond,3,h,1165000.0,S,Biggin,2.6,3121.0,3.0,1.0,1.0,170.0,0.0,Yarra,-37.8167,145.0098,Northern,14949.0,St,2016,8,28,True
5435,Richmond,2,u,790000.0,PI,hockingstuart,2.6,3121.0,2.0,2.0,1.0,91.0,2013.0,Yarra,-37.8198,145.005,Northern,14949.0,St,2016,8,28,False
5436,Richmond,2,h,870000.0,SP,Biggin,2.6,3121.0,2.0,1.0,1.0,126.0,0.0,Yarra,-37.8136,144.9927,Northern,14949.0,St,2016,8,28,True
5437,Richmond,3,h,1185000.0,S,hockingstuart,2.6,3121.0,2.0,2.0,1.0,126.0,0.0,Yarra,-37.8202,145.0013,Northern,14949.0,St,2016,7,30,True
5438,Richmond,4,h,1212500.0,S,Kay,2.6,3121.0,4.0,3.0,2.0,108.0,2010.0,Yarra,-37.8129,145.0013,Northern,14949.0,St,2016,7,30,False
5439,Richmond,2,h,1125000.0,S,hockingstuart,2.6,3121.0,2.0,1.0,0.0,74.0,1900.0,Yarra,-37.8199,144.9911,Northern,14949.0,Other,2016,7,30,False
5440,Richmond,3,h,1520000.0,S,Biggin,2.6,3121.0,3.0,1.0,2.0,100.0,1900.0,Yarra,-37.8185,144.9935,Northern,14949.0,St,2016,7,30,False
5441,Rosanna,5,h,1101500.0,S,Nelson,11.4,3084.0,4.0,2.0,1.0,207.0,1960.0,Banyule,-37.7395,145.0773,Eastern,3540.0,St,2016,3,9,False
5442,Rosanna,2,h,971000.0,S,Miles,11.4,3084.0,3.0,1.0,1.0,126.0,0.0,Banyule,-37.7407,145.0612,Eastern,3540.0,St,2016,4,6,True
5443,Rosanna,4,h,1020000.0,PI,Fletchers,11.4,3084.0,4.0,2.0,2.0,181.0,1940.0,Banyule,-37.7348,145.0656,Eastern,3540.0,Pde,2016,7,5,False
5444,Rosanna,3,u,560000.0,VB,Miles,11.4,3084.0,3.0,1.0,1.0,112.0,2000.0,Banyule,-37.7386,145.0733,Eastern,3540.0,Other,2016,7,5,False
5445,Rosanna,3,h,1050000.0,SP,Miles,11.4,3084.0,3.0,1.0,2.0,205.0,1950.0,Banyule,-37.7299,145.0656,Eastern,3540.0,St,2016,7,5,False
5446,Rosanna,3,h,1155000.0,S,Miles,11.4,3084.0,3.0,2.0,1.0,126.0,0.0,Banyule,-37.7439,145.0688,Eastern,3540.0,Rd,2016,10,9,True
5447,Rosanna,2,t,531000.0,S,Nelson,11.4,3084.0,2.0,1.0,1.0,89.0,1990.0,Banyule,-37.747,145.07,Eastern,3540.0,Other,2016,10,9,False
5448,Rosanna,3,h,620000.0,VB,Miles,11.4,3084.0,3.0,1.0,0.0,134.0,1940.0,Banyule,-37.7449,145.072,Eastern,3540.0,Rd,2016,10,12,False
5449,Rosanna,3,h,780000.0,S,Barry,11.4,3084.0,3.0,1.0,2.0,154.0,1970.0,Banyule,-37.7367,145.0797,Eastern,3540.0,Rd,2017,11,2,False
5450,Rosanna,4,h,1051000.0,SP,Nelson,11.4,3084.0,4.0,2.0,2.0,126.0,0.0,Banyule,-37.7338,145.0703,Eastern,3540.0,Dr,2016,12,11,True
5451,Rosanna,5,h,2530000.0,S,Miles,11.4,3084.0,5.0,3.0,1.0,126.0,1910.0,Banyule,-37.7465,145.0612,Eastern,3540.0,Rd,2016,8,13,False
5452,Rosanna,3,h,720000.0,SP,hockingstuart,11.4,3084.0,3.0,1.0,2.0,126.0,0.0,Banyule,-37.7377,145.0737,Eastern,3540.0,Other,2016,8,13,True
5453,Rosanna,2,u,633000.0,S,Miles,11.4,3084.0,3.0,1.0,1.0,126.0,0.0,Banyule,-37.7417,145.0613,Eastern,3540.0,Gr,2016,5,14,True
5454,Rosanna,2,h,725000.0,S,Lessthan50,11.4,3084.0,2.0,2.0,2.0,126.0,1945.0,Banyule,-37.7381,145.07299999999995,Eastern,3540.0,Other,2016,5,14,False
5455,Rosanna,4,h,821000.0,SP,Nelson,11.4,3084.0,3.0,1.0,2.0,148.0,1950.0,Banyule,-37.7437,145.0633,Eastern,3540.0,Other,2016,5,14,False
5456,Rosanna,4,h,915000.0,SP,Nelson,11.4,3084.0,4.0,3.0,2.0,185.0,2008.0,Banyule,-37.7449,145.0596,Eastern,3540.0,Other,2016,5,14,False
5457,Rosanna,3,u,600000.0,S,Miles,11.4,3084.0,3.0,2.0,2.0,126.0,2010.0,Banyule,-37.7415,145.0726,Eastern,3540.0,Rd,2016,5,14,False
5458,Rosanna,4,h,890000.0,VB,Miles,11.4,3084.0,4.0,3.0,2.0,182.0,1970.0,Banyule,-37.733,145.0694,Eastern,3540.0,Dr,2016,5,14,False
5459,Rosanna,6,h,1245000.0,S,Nelson,11.4,3084.0,3.0,3.0,4.0,126.0,0.0,Banyule,-37.7312,145.0635,Eastern,3540.0,Gr,2016,4,16,True
5460,Rosanna,2,h,430000.0,S,hockingstuart,11.4,3084.0,2.0,1.0,1.0,83.0,1980.0,Banyule,-37.7362,145.079,Eastern,3540.0,Rd,2016,4,16,False
5461,Rosanna,3,h,860000.0,S,Miles,11.4,3084.0,3.0,1.0,2.0,126.0,0.0,Banyule,-37.7346,145.0715,Eastern,3540.0,St,2016,7,16,True
5462,Rosanna,3,h,1012000.0,S,Fletchers,11.4,3084.0,3.0,2.0,1.0,142.0,2015.0,Banyule,-37.7359,145.0614,Eastern,3540.0,St,2016,9,17,False
5463,Rosanna,3,h,1020000.0,SP,Miles,11.4,3084.0,3.0,1.0,2.0,141.0,1960.0,Banyule,-37.7342,145.0658,Eastern,3540.0,Pde,2016,9,17,False
5464,Rosanna,2,u,635000.0,PI,Fletchers,11.4,3084.0,2.0,1.0,1.0,126.0,0.0,Banyule,-37.7432,145.0631,Eastern,3540.0,Other,2017,3,18,True
5465,Rosanna,2,t,515000.0,SP,Nelson,11.4,3084.0,2.0,1.0,1.0,126.0,0.0,Banyule,-37.7472,145.0702,Eastern,3540.0,Other,2017,3,18,True
5466,Rosanna,4,h,1610000.0,S,Lessthan10,11.4,3084.0,4.0,1.0,4.0,126.0,0.0,Banyule,-37.7324,145.0606,Eastern,3540.0,Rd,2016,6,18,True
5467,Rosanna,2,h,1200000.0,S,Miles,11.4,3084.0,2.0,1.0,1.0,126.0,0.0,Banyule,-37.7428,145.07,Eastern,3540.0,St,2016,11,19,True
5468,Rosanna,4,h,1270000.0,S,Fletchers,11.4,3084.0,4.0,2.0,4.0,230.0,1950.0,Banyule,-37.7435,145.0686,Eastern,3540.0,Rd,2016,5,22,False
5469,Rosanna,3,h,515000.0,S,Ray,11.4,3084.0,3.0,2.0,1.0,99.0,1955.0,Banyule,-37.7347,145.0783,Eastern,3540.0,Rd,2016,9,24,False
5470,Rosanna,3,u,780000.0,S,Miles,11.4,3084.0,3.0,1.0,2.0,126.0,0.0,Banyule,-37.7417,145.061,Eastern,3540.0,Gr,2017,2,25,True
5471,Rosanna,3,h,1000000.0,S,Barry,11.4,3084.0,3.0,1.0,1.0,126.0,0.0,Banyule,-37.7352,145.0714,Eastern,3540.0,St,2017,2,25,True
5472,Rosanna,3,h,867000.0,SP,Nelson,11.4,3084.0,3.0,1.0,1.0,51.0,1960.0,Banyule,-37.7352,145.0713,Eastern,3540.0,St,2017,2,25,False
5473,Rosanna,3,h,945000.0,S,Miles,11.4,3084.0,3.0,1.0,1.0,135.0,1960.0,Banyule,-37.7412,145.0642,Eastern,3540.0,Gr,2016,7,26,False
5474,Rosanna,2,u,618000.0,S,Miles,11.4,3084.0,2.0,1.0,1.0,96.0,1980.0,Banyule,-37.7458,145.0609,Eastern,3540.0,Other,2016,11,27,False
5475,Rosanna,4,h,1720000.0,S,Miles,11.4,3084.0,4.0,4.0,2.0,126.0,0.0,Banyule,-37.7387,145.0729,Eastern,3540.0,Gr,2016,11,27,True
5476,Rosanna,3,u,601000.0,S,Barry,11.4,3084.0,3.0,2.0,1.0,142.0,2006.0,Banyule,-37.7388,145.0742,Eastern,3540.0,Rd,2016,5,28,False
5477,Rosanna,3,h,852000.0,S,Nelson,11.4,3084.0,3.0,1.0,1.0,126.0,1946.0,Banyule,-37.7393,145.0685,Eastern,3540.0,St,2016,8,28,False
5478,Rosanna,2,u,452000.0,S,Nelson,11.4,3084.0,2.0,1.0,1.0,126.0,1965.0,Banyule,-37.7458,145.0659,Eastern,3540.0,Rd,2016,8,28,False
5479,Rosanna,4,h,1021000.0,S,Nelson,11.4,3084.0,4.0,2.0,2.0,126.0,1950.0,Banyule,-37.7433,145.0716,Eastern,3540.0,St,2016,7,30,False
5480,Rosanna,3,t,710000.0,S,Lessthan50,11.4,3084.0,3.0,1.0,1.0,126.0,0.0,Banyule,-37.7404,145.0648,Eastern,3540.0,Pde,2016,7,30,True
5481,Rosanna,3,t,990000.0,S,Miles,11.4,3084.0,3.0,2.0,2.0,126.0,0.0,Banyule,-37.7336,145.0615,Eastern,3540.0,Other,2016,7,30,True
5482,Rosanna,3,h,908000.0,S,Miles,11.4,3084.0,3.0,1.0,2.0,125.0,1950.0,Banyule,-37.7345,145.0753,Eastern,3540.0,St,2016,7,30,False
5483,Seddon,3,h,1145000.0,S,Lessthan50,6.6,3011.0,3.0,1.0,1.0,116.0,1890.0,Maribyrnong,-37.8094,144.8869,Western,2417.0,St,2016,3,9,False
5484,Seddon,3,h,970000.0,S,Jas,6.6,3011.0,3.0,1.0,0.0,98.0,1890.0,Maribyrnong,-37.8078,144.8972,Western,2417.0,St,2016,3,12,False
5485,Seddon,3,h,1325000.0,VB,Jas,6.6,3011.0,3.0,3.0,2.0,211.0,2015.0,Maribyrnong,-37.8033,144.8897,Western,2417.0,St,2016,4,6,False
5486,Seddon,2,u,450000.0,S,Village,6.6,3011.0,2.0,1.0,2.0,65.0,1970.0,Maribyrnong,-37.8087,144.8978,Western,2417.0,St,2016,6,8,False
5487,Seddon,3,h,1330000.0,S,Sweeney,6.6,3011.0,3.0,3.0,2.0,187.0,2012.0,Maribyrnong,-37.8066,144.887,Western,2417.0,Rd,2016,7,11,False
5488,Seddon,3,h,1075000.0,SP,Jas,6.6,3011.0,3.0,2.0,1.0,140.0,1900.0,Maribyrnong,-37.8038,144.8896,Western,2417.0,St,2016,8,10,False
5489,Seddon,3,h,937500.0,S,Village,6.6,3011.0,2.0,2.0,2.0,126.0,0.0,Maribyrnong,-37.8097,144.8987,Western,2417.0,St,2016,8,10,True
5490,Seddon,3,h,1350000.0,PI,Village,6.6,3011.0,3.0,3.0,2.0,211.0,2015.0,Maribyrnong,-37.8033,144.8897,Western,2417.0,St,2016,8,10,False
5491,Seddon,4,h,1201000.0,S,Village,6.6,3011.0,4.0,2.0,1.0,158.0,1910.0,Maribyrnong,-37.8087,144.8952,Western,2417.0,Pde,2016,10,12,False
5492,Seddon,3,h,990000.0,S,Jas,6.6,3011.0,3.0,1.0,0.0,134.0,1910.0,Maribyrnong,-37.8066,144.8853,Western,2417.0,Rd,2016,12,11,False
5493,Seddon,2,t,720000.0,SP,Greg,6.6,3011.0,2.0,1.0,1.0,127.0,2011.0,Maribyrnong,-37.8045,144.8898,Western,2417.0,St,2016,5,14,False
5494,Seddon,2,h,780000.0,S,Jas,6.6,3011.0,2.0,1.0,1.0,126.0,0.0,Maribyrnong,-37.8052,144.8883,Western,2417.0,St,2016,10,15,True
5495,Seddon,3,h,880000.0,SP,Jas,6.6,3011.0,3.0,1.0,0.0,125.0,1890.0,Maribyrnong,-37.8052,144.8941,Western,2417.0,St,2016,10,15,False
5496,Seddon,3,h,920000.0,PI,Jas,6.6,3011.0,3.0,2.0,2.0,132.0,2000.0,Maribyrnong,-37.8057,144.8857,Western,2417.0,St,2016,4,16,False
5497,Seddon,3,h,1395000.0,SP,Jas,6.6,3011.0,3.0,1.0,2.0,155.0,1946.0,Maribyrnong,-37.8093,144.8941,Western,2417.0,St,2016,4,16,False
5498,Seddon,3,h,965000.0,S,Jas,6.6,3011.0,3.0,1.0,0.0,104.0,1910.0,Maribyrnong,-37.8037,144.8874,Western,2417.0,St,2016,4,16,False
5499,Seddon,3,h,920000.0,VB,Jas,6.6,3011.0,3.0,2.0,1.0,149.0,1910.0,Maribyrnong,-37.807,144.898,Western,2417.0,St,2016,7,16,False
5500,Seddon,3,h,1001000.0,S,Jas,6.6,3011.0,2.0,1.0,1.0,126.0,0.0,Maribyrnong,-37.8086,144.8927,Western,2417.0,St,2016,7,16,True
5501,Seddon,2,t,755000.0,SP,Village,6.6,3011.0,2.0,2.0,1.0,126.0,0.0,Maribyrnong,-37.8044,144.8941,Western,2417.0,La,2016,7,16,True
5502,Seddon,3,h,875000.0,S,Jas,6.6,3011.0,3.0,2.0,2.0,154.0,2000.0,Maribyrnong,-37.8065,144.8866,Western,2417.0,Rd,2016,7,16,False
5503,Seddon,2,h,822500.0,SP,Biggin,6.6,3011.0,2.0,2.0,1.0,111.0,1930.0,Maribyrnong,-37.8034,144.8855,Western,2417.0,Rd,2016,9,17,False
5504,Seddon,2,h,990000.0,S,Lessthan50,6.6,3011.0,2.0,1.0,2.0,126.0,0.0,Maribyrnong,-37.8037,144.8893,Western,2417.0,St,2017,3,18,True
5505,Seddon,3,h,1080000.0,VB,Village,6.6,3011.0,3.0,1.0,0.0,111.0,1900.0,Maribyrnong,-37.8051,144.8858,Western,2417.0,St,2017,3,18,False
5506,Seddon,3,h,1126000.0,S,Jas,6.6,3011.0,3.0,1.0,0.0,126.0,0.0,Maribyrnong,-37.8103,144.8962,Western,2417.0,St,2017,3,18,True
5507,Seddon,2,h,1025000.0,SP,Sweeney,6.6,3011.0,2.0,1.0,0.0,126.0,0.0,Maribyrnong,-37.8083,144.8896,Western,2417.0,St,2017,3,18,True
5508,Seddon,5,h,1275000.0,SP,Jas,6.6,3011.0,5.0,3.0,1.0,218.0,1890.0,Maribyrnong,-37.8078,144.8846,Western,2417.0,Rd,2017,3,18,False
5509,Seddon,3,h,881000.0,S,Jas,6.6,3011.0,2.0,1.0,2.0,126.0,0.0,Maribyrnong,-37.8075,144.8909,Western,2417.0,St,2016,6,18,True
5510,Seddon,2,h,955000.0,SP,Jas,6.6,3011.0,2.0,1.0,0.0,72.0,1912.0,Maribyrnong,-37.8084,144.8907,Western,2417.0,St,2016,11,19,False
5511,Seddon,4,h,1455000.0,SP,Jas,6.6,3011.0,4.0,2.0,3.0,198.0,1920.0,Maribyrnong,-37.809,144.8865,Western,2417.0,St,2016,11,19,False
5512,Seddon,1,u,215000.0,VB,Greg,6.6,3011.0,1.0,1.0,1.0,126.0,0.0,Maribyrnong,-37.8087,144.8978,Western,2417.0,St,2016,5,22,True
5513,Seddon,2,u,533000.0,S,Jas,6.6,3011.0,2.0,1.0,1.0,62.0,2012.0,Maribyrnong,-37.8042,144.892,Western,2417.0,St,2016,8,22,False
5514,Seddon,3,h,1200000.0,S,Lessthan50,6.6,3011.0,2.0,1.0,1.0,126.0,0.0,Maribyrnong,-37.8057,144.8882,Western,2417.0,St,2016,8,22,True
5515,Seddon,4,h,970000.0,VB,Jas,6.6,3011.0,2.0,2.0,1.0,127.0,1920.0,Maribyrnong,-37.8047,144.8948,Western,2417.0,St,2016,4,23,False
5516,Seddon,2,u,355000.0,S,Sweeney,6.6,3011.0,2.0,1.0,1.0,71.0,1975.0,Maribyrnong,-37.8066,144.8971,Western,2417.0,St,2016,9,24,False
5517,Seddon,3,h,1032000.0,SP,Village,6.6,3011.0,3.0,1.0,0.0,136.0,1900.0,Maribyrnong,-37.8067,144.8934,Western,2417.0,St,2017,2,25,False
5518,Seddon,2,h,887000.0,S,Jas,6.6,3011.0,2.0,1.0,1.0,126.0,0.0,Maribyrnong,-37.8082,144.8928,Western,2417.0,St,2016,7,26,True
5519,Seddon,3,h,965000.0,S,Williams,6.6,3011.0,3.0,1.0,1.0,126.0,1940.0,Maribyrnong,-37.8064,144.8944,Western,2417.0,St,2016,6,27,False
5520,Seddon,4,h,920000.0,PI,Biggin,6.6,3011.0,2.0,1.0,0.0,126.0,0.0,Maribyrnong,-37.8039,144.8929,Western,2417.0,St,2016,5,28,True
5521,Seddon,4,h,1270000.0,S,Jas,6.6,3011.0,3.0,1.0,1.0,150.0,1890.0,Maribyrnong,-37.8059,144.8899,Western,2417.0,St,2016,5,28,False
5522,Seddon,3,h,1310000.0,S,Nelson,6.6,3011.0,3.0,2.0,1.0,126.0,0.0,Maribyrnong,-37.8032,144.8892,Western,2417.0,St,2016,8,28,True
5523,Seddon,2,h,815000.0,S,Chisholm,6.6,3011.0,2.0,1.0,0.0,81.0,1900.0,Maribyrnong,-37.81,144.8896,Western,2417.0,St,2016,7,30,False
5524,Seddon,2,h,701000.0,PI,Village,6.6,3011.0,2.0,1.0,0.0,126.0,1910.0,Maribyrnong,-37.8078,144.8979,Western,2417.0,St,2016,7,30,False
5525,South Melbourne,2,u,593000.0,S,Lessthan50,2.1,3205.0,2.0,2.0,1.0,83.0,2012.0,Port Phillip,-37.8341,144.9713,Southern,5943.0,Rd,2016,3,9,False
5526,South Melbourne,3,h,1600000.0,SP,Marshall,2.1,3205.0,3.0,2.0,1.0,93.0,1890.0,Port Phillip,-37.8363,144.9628,Southern,5943.0,St,2016,3,9,False
5527,South Melbourne,2,h,920500.0,S,Greg,2.1,3205.0,2.0,1.0,0.0,126.0,0.0,Port Phillip,-37.8344,144.9686,Southern,5943.0,St,2016,3,12,True
5528,South Melbourne,4,h,1620000.0,S,Greg,2.1,3205.0,4.0,2.0,0.0,153.0,1890.0,Port Phillip,-37.8355,144.951,Southern,5943.0,St,2016,3,12,False
5529,South Melbourne,1,h,1002000.0,S,Marshall,2.1,3205.0,1.0,1.0,0.0,126.0,1912.0,Port Phillip,-37.8332,144.9548,Southern,5943.0,St,2016,3,12,False
5530,South Melbourne,2,h,1355000.0,S,Marshall,2.1,3205.0,2.0,1.0,0.0,126.0,0.0,Port Phillip,-37.8359,144.9644,Southern,5943.0,St,2016,3,12,True
5531,South Melbourne,3,h,1270000.0,S,hockingstuart,2.1,3205.0,3.0,1.0,0.0,104.0,1900.0,Port Phillip,-37.8374,144.9495,Southern,5943.0,St,2017,4,3,False
5532,South Melbourne,3,h,2633000.0,S,Marshall,2.1,3205.0,3.0,1.0,0.0,119.0,1900.0,Port Phillip,-37.838,144.9489,Southern,5943.0,St,2017,4,3,False
5533,South Melbourne,3,h,1405000.0,PI,Greg,2.1,3205.0,3.0,1.0,1.0,117.0,1880.0,Port Phillip,-37.8365,144.9631,Southern,5943.0,St,2016,4,6,False
5534,South Melbourne,2,u,575000.0,SP,Greg,2.1,3205.0,2.0,2.0,1.0,126.0,2001.0,Port Phillip,-37.8311,144.9679,Southern,5943.0,St,2016,4,6,False
5535,South Melbourne,1,u,760500.0,S,Marshall,2.1,3205.0,2.0,0.0,0.0,126.0,0.0,Port Phillip,-37.8353,144.96,Southern,5943.0,Pl,2016,4,6,True
5536,South Melbourne,4,h,2260000.0,PI,Marshall,2.1,3205.0,5.0,3.0,0.0,232.0,1856.0,Port Phillip,-37.8377,144.9653,Southern,5943.0,St,2016,7,5,False
5537,South Melbourne,2,h,1150000.0,S,Greg,2.1,3205.0,2.0,1.0,0.0,126.0,0.0,Port Phillip,-37.8373,144.9493,Southern,5943.0,St,2016,7,5,True
5538,South Melbourne,3,h,1595000.0,SP,Marshall,2.1,3205.0,3.0,2.0,0.0,126.0,1890.0,Port Phillip,-37.8391,144.9501,Southern,5943.0,St,2016,7,5,False
5539,South Melbourne,2,u,595000.0,S,hockingstuart,2.1,3205.0,2.0,1.0,1.0,76.0,2004.0,Port Phillip,-37.8369,144.968,Southern,5943.0,Rd,2016,7,11,False
5540,South Melbourne,2,u,490000.0,S,Lessthan50,2.1,3205.0,2.0,1.0,1.0,56.0,2013.0,Port Phillip,-37.8341,144.9713,Southern,5943.0,Rd,2016,7,11,False
5541,South Melbourne,3,h,1250000.0,S,Greg,2.1,3205.0,3.0,2.0,0.0,113.0,1890.0,Port Phillip,-37.8329,144.9529,Southern,5943.0,St,2016,8,10,False
5542,South Melbourne,3,u,862000.0,S,Greg,2.1,3205.0,3.0,2.0,2.0,126.0,2001.0,Port Phillip,-37.8311,144.9679,Southern,5943.0,St,2016,10,9,False
5543,South Melbourne,4,h,2180000.0,S,Marshall,2.1,3205.0,4.0,3.0,1.0,153.0,1860.0,Port Phillip,-37.836,144.965,Southern,5943.0,St,2016,10,12,False
5544,South Melbourne,2,h,930000.0,SP,Cayzer,2.1,3205.0,2.0,1.0,0.0,76.0,1900.0,Port Phillip,-37.8345,144.9685,Southern,5943.0,St,2017,11,2,False
5545,South Melbourne,2,u,600000.0,S,Greg,2.1,3205.0,2.0,1.0,1.0,126.0,0.0,Port Phillip,-37.834,144.9665,Southern,5943.0,St,2016,12,11,True
5546,South Melbourne,3,h,1200000.0,VB,Greg,2.1,3205.0,3.0,2.0,0.0,120.0,1910.0,Port Phillip,-37.8346,144.9688,Southern,5943.0,St,2016,8,13,False
5547,South Melbourne,2,u,612000.0,S,Greg,2.1,3205.0,2.0,1.0,1.0,126.0,0.0,Port Phillip,-37.8346,144.9673,Southern,5943.0,St,2016,5,14,True
5548,South Melbourne,1,u,380000.0,VB,Cayzer,2.1,3205.0,1.0,1.0,1.0,126.0,1960.0,Port Phillip,-37.8342,144.9679,Southern,5943.0,St,2016,10,15,False
5549,South Melbourne,3,h,2000000.0,S,Cayzer,2.1,3205.0,3.0,2.0,1.0,141.0,1890.0,Port Phillip,-37.8383,144.9499,Southern,5943.0,St,2016,10,15,False
5550,South Melbourne,2,u,1500000.0,VB,Greg,2.1,3205.0,2.0,2.0,2.0,126.0,2004.0,Port Phillip,-37.8369,144.968,Southern,5943.0,Rd,2016,4,16,False
5551,South Melbourne,2,h,2000000.0,PI,Greg,2.1,3205.0,2.0,2.0,1.0,150.0,1900.0,Port Phillip,-37.8389,144.9612,Southern,5943.0,St,2016,4,16,False
5552,South Melbourne,2,u,1050000.0,VB,Marshall,2.1,3205.0,2.0,2.0,2.0,122.0,2001.0,Port Phillip,-37.8372,144.9672,Southern,5943.0,Rd,2016,9,17,False
5553,South Melbourne,2,h,1100000.0,VB,Greg,2.1,3205.0,2.0,1.0,2.0,126.0,0.0,Port Phillip,-37.8337,144.9507,Southern,5943.0,Rd,2016,9,17,True
5554,South Melbourne,3,h,1250000.0,VB,Greg,2.1,3205.0,3.0,2.0,1.0,125.0,1890.0,Port Phillip,-37.8363,144.9509,Southern,5943.0,St,2016,9,17,False
5555,South Melbourne,3,h,1650000.0,VB,Marshall,2.1,3205.0,3.0,2.0,0.0,195.0,1890.0,Port Phillip,-37.8357,144.9531,Southern,5943.0,St,2016,9,17,False
5556,South Melbourne,3,h,770000.0,S,hockingstuart,2.1,3205.0,3.0,2.0,1.0,126.0,0.0,Port Phillip,-37.8346,144.9673,Southern,5943.0,St,2017,3,18,True
5557,South Melbourne,2,u,561000.0,S,Lessthan50,2.1,3205.0,2.0,1.0,1.0,78.0,2001.0,Port Phillip,-37.8308,144.9694,Southern,5943.0,St,2017,3,18,False
5558,South Melbourne,3,h,1825000.0,S,Marshall,2.1,3205.0,3.0,2.0,2.0,153.0,1900.0,Port Phillip,-37.8383,144.9632,Southern,5943.0,Rd,2016,6,18,False
5559,South Melbourne,2,h,1200000.0,VB,Greg,2.1,3205.0,2.0,2.0,1.0,79.0,1890.0,Port Phillip,-37.839,144.94799999999995,Southern,5943.0,St,2016,6,18,False
5560,South Melbourne,3,u,1550000.0,PI,Marshall,2.1,3205.0,3.0,4.0,2.0,230.0,0.0,Port Phillip,-37.8337,144.966,Southern,5943.0,St,2016,6,18,True
5561,South Melbourne,3,h,891000.0,S,Greg,2.1,3205.0,3.0,2.0,1.0,126.0,0.0,Port Phillip,-37.8341,144.9661,Southern,5943.0,Rd,2016,11,19,True
5562,South Melbourne,3,t,1450000.0,S,Cayzer,2.1,3205.0,3.0,2.0,1.0,126.0,0.0,Port Phillip,-37.8331,144.9665,Southern,5943.0,St,2016,11,19,True
5563,South Melbourne,2,u,1360000.0,S,Cayzer,2.1,3205.0,2.0,1.0,2.0,126.0,0.0,Port Phillip,-37.8335,144.9611,Southern,5943.0,St,2016,5,22,True
5564,South Melbourne,3,h,1390000.0,PI,Greg,2.1,3205.0,3.0,2.0,1.0,138.0,1998.0,Port Phillip,-37.8351,144.9675,Southern,5943.0,St,2016,5,22,False
5565,South Melbourne,4,h,1615000.0,S,Marshall,2.1,3205.0,4.0,3.0,2.0,220.0,2009.0,Port Phillip,-37.8357,144.9502,Southern,5943.0,St,2016,5,22,False
5566,South Melbourne,1,u,480000.0,S,hockingstuart,2.1,3205.0,1.0,1.0,1.0,126.0,2004.0,Port Phillip,-37.8369,144.968,Southern,5943.0,Rd,2016,4,23,False
5567,South Melbourne,3,t,1185000.0,S,Lessthan10,2.1,3205.0,3.0,2.0,1.0,3.0,0.0,Port Phillip,-37.8341,144.9541,Southern,5943.0,St,2016,4,23,True
5568,South Melbourne,3,h,2300000.0,S,RT,2.1,3205.0,3.0,2.0,2.0,260.0,1877.0,Port Phillip,-37.8352,144.952,Southern,5943.0,St,2016,9,24,False
5569,South Melbourne,3,h,1720000.0,S,Cayzer,2.1,3205.0,3.0,1.0,0.0,126.0,0.0,Port Phillip,-37.8398,144.9493,Southern,5943.0,St,2017,2,25,True
5570,South Melbourne,1,u,320000.0,VB,Lessthan50,2.1,3205.0,1.0,1.0,0.0,126.0,0.0,Port Phillip,-37.8341,144.9713,Southern,5943.0,Rd,2016,11,27,True
5571,South Melbourne,3,u,742000.0,SP,Greg,2.1,3205.0,3.0,2.0,2.0,90.0,2003.0,Port Phillip,-37.8319,144.9682,Southern,5943.0,St,2016,11,27,False
5572,South Melbourne,3,h,2075000.0,S,Marshall,2.1,3205.0,3.0,2.0,0.0,163.0,1890.0,Port Phillip,-37.8333,144.9576,Southern,5943.0,St,2016,11,27,False
5573,South Melbourne,3,h,2525000.0,S,Marshall,2.1,3205.0,3.0,2.0,1.0,126.0,1863.0,Port Phillip,-37.8355,144.9663,Southern,5943.0,Rd,2016,11,27,False
5574,South Melbourne,2,u,560000.0,SP,Buxton,2.1,3205.0,2.0,2.0,1.0,126.0,0.0,Port Phillip,-37.8331,144.9683,Southern,5943.0,St,2016,7,30,True
5575,South Melbourne,2,u,690000.0,VB,Cayzer,2.1,3205.0,2.0,2.0,2.0,126.0,0.0,Port Phillip,-37.8361,144.9682,Southern,5943.0,St,2016,7,30,True
5576,South Yarra,1,u,430000.0,S,hockingstuart,3.3,3141.0,2.0,1.0,1.0,126.0,1970.0,Stonnington,-37.8351,144.9909,Southern,14887.0,Rd,2016,3,9,False
